filename,label
sample_000751.png,hiragana
sample_000752.png,hiragana
sample_000753.png,latinalphabet
sample_000754.png,latinalphabet
sample_000755.png,hiragana
sample_000756.png,hiragana
sample_000757.png,katakana
sample_000758.png,katakana
sample_000759.png,katakana
sample_000760.png,hiragana
sample_000761.png,latinalphabet
sample_000762.png,hiragana
sample_000763.png,katakana
sample_000764.png,latinalphabet
sample_000765.png,katakana
sample_000766.png,hiragana
sample_000767.png,hiragana
sample_000768.png,hiragana
sample_000769.png,latinalphabet
sample_000770.png,katakana
sample_000771.png,katakana
sample_000772.png,hiragana
sample_000773.png,hiragana
sample_000774.png,katakana
sample_000775.png,hiragana
sample_000776.png,latinalphabet
sample_000777.png,katakana
sample_000778.png,hiragana
sample_000779.png,katakana
sample_000780.png,hiragana
sample_000781.png,latinalphabet
sample_000782.png,latinalphabet
sample_000783.png,latinalphabet
sample_000784.png,latinalphabet
sample_000785.png,katakana
sample_000786.png,hiragana
sample_000787.png,katakana
sample_000788.png,katakana
sample_000789.png,katakana
sample_000790.png,hiragana
sample_000791.png,hiragana
sample_000792.png,katakana
sample_000793.png,hiragana
sample_000794.png,latinalphabet
sample_000795.png,katakana
sample_000796.png,katakana
sample_000797.png,katakana
sample_000798.png,hiragana
sample_000799.png,katakana
sample_000800.png,katakana
sample_000801.png,katakana
sample_000802.png,latinalphabet
sample_000803.png,hiragana
sample_000804.png,latinalphabet
sample_000805.png,hiragana
sample_000806.png,hiragana
sample_000807.png,hiragana
sample_000808.png,katakana
sample_000809.png,hiragana
sample_000810.png,latinalphabet
sample_000811.png,latinalphabet
sample_000812.png,latinalphabet
sample_000813.png,katakana
sample_000814.png,hiragana
sample_000815.png,katakana
sample_000816.png,katakana
sample_000817.png,katakana
sample_000818.png,latinalphabet
sample_000819.png,hiragana
sample_000820.png,hiragana
sample_000821.png,katakana
sample_000822.png,katakana
sample_000823.png,katakana
sample_000824.png,hiragana
sample_000825.png,hiragana
sample_000826.png,katakana
sample_000827.png,hiragana
sample_000828.png,hiragana
sample_000829.png,latinalphabet
sample_000830.png,katakana
sample_000831.png,katakana
sample_000832.png,latinalphabet
sample_000833.png,hiragana
sample_000834.png,hiragana
sample_000835.png,hiragana
sample_000836.png,katakana
sample_000837.png,hiragana
sample_000838.png,hiragana
sample_000839.png,katakana
sample_000840.png,katakana
sample_000841.png,hiragana
sample_000842.png,hiragana
sample_000843.png,hiragana
sample_000844.png,katakana
sample_000845.png,latinalphabet
sample_000846.png,katakana
sample_000847.png,katakana
sample_000848.png,latinalphabet
sample_000849.png,hiragana
sample_000850.png,katakana
sample_000851.png,katakana
sample_000852.png,katakana
sample_000853.png,hiragana
sample_000854.png,latinalphabet
sample_000855.png,hiragana
sample_000856.png,hiragana
sample_000857.png,hiragana
sample_000858.png,latinalphabet
sample_000859.png,latinalphabet
sample_000860.png,latinalphabet
sample_000861.png,katakana
sample_000862.png,hiragana
sample_000863.png,hiragana
sample_000864.png,latinalphabet
sample_000865.png,katakana
sample_000866.png,hiragana
sample_000867.png,latinalphabet
sample_000868.png,hiragana
sample_000869.png,hiragana
sample_000870.png,katakana
sample_000871.png,katakana
sample_000872.png,hiragana
sample_000873.png,hiragana
sample_000874.png,hiragana
sample_000875.png,katakana
sample_000876.png,hiragana
sample_000877.png,katakana
sample_000878.png,latinalphabet
sample_000879.png,hiragana
sample_000880.png,hiragana
sample_000881.png,katakana
sample_000882.png,hiragana
sample_000883.png,latinalphabet
sample_000884.png,hiragana
sample_000885.png,latinalphabet
sample_000886.png,hiragana
sample_000887.png,latinalphabet
sample_000888.png,latinalphabet
sample_000889.png,latinalphabet
sample_000890.png,katakana
sample_000891.png,katakana
sample_000892.png,katakana
sample_000893.png,latinalphabet
sample_000894.png,hiragana
sample_000895.png,latinalphabet
sample_000896.png,latinalphabet
sample_000897.png,hiragana
sample_000898.png,katakana
sample_000899.png,katakana
sample_000900.png,katakana
sample_000901.png,katakana
sample_000902.png,katakana
sample_000903.png,katakana
sample_000904.png,hiragana
sample_000905.png,katakana
sample_000906.png,hiragana
sample_000907.png,katakana
sample_000908.png,katakana
sample_000909.png,latinalphabet
sample_000910.png,hiragana
sample_000911.png,katakana
sample_000912.png,hiragana
sample_000913.png,katakana
sample_000914.png,hiragana
sample_000915.png,katakana
sample_000916.png,hiragana
sample_000917.png,katakana
sample_000918.png,hiragana
sample_000919.png,hiragana
sample_000920.png,katakana
sample_000921.png,katakana
sample_000922.png,hiragana
sample_000923.png,hiragana
sample_000924.png,katakana
sample_000925.png,katakana
sample_000926.png,katakana
sample_000927.png,katakana
sample_000928.png,hiragana
sample_000929.png,hiragana
sample_000930.png,katakana
sample_000931.png,katakana
sample_000932.png,latinalphabet
sample_000933.png,katakana
sample_000934.png,hiragana
sample_000935.png,katakana
sample_000936.png,latinalphabet
sample_000937.png,hiragana
sample_000938.png,katakana
sample_000939.png,hiragana
sample_000940.png,hiragana
sample_000941.png,hiragana
sample_000942.png,hiragana
sample_000943.png,hiragana
sample_000944.png,katakana
sample_000945.png,katakana
sample_000946.png,hiragana
sample_000947.png,katakana
sample_000948.png,katakana
sample_000949.png,latinalphabet
sample_000950.png,hiragana
sample_000951.png,latinalphabet
sample_000952.png,katakana
sample_000953.png,katakana
sample_000954.png,latinalphabet
sample_000955.png,katakana
sample_000956.png,katakana
sample_000957.png,katakana
sample_000958.png,katakana
sample_000959.png,hiragana
sample_000960.png,katakana
sample_000961.png,latinalphabet
sample_000962.png,katakana
sample_000963.png,hiragana
sample_000964.png,katakana
sample_000965.png,katakana
sample_000966.png,katakana
sample_000967.png,katakana
sample_000968.png,latinalphabet
sample_000969.png,latinalphabet
sample_000970.png,katakana
sample_000971.png,latinalphabet
sample_000972.png,katakana
sample_000973.png,hiragana
sample_000974.png,katakana
sample_000975.png,katakana
sample_000976.png,katakana
sample_000977.png,hiragana
sample_000978.png,hiragana
sample_000979.png,hiragana
sample_000980.png,hiragana
sample_000981.png,katakana
sample_000982.png,latinalphabet
sample_000983.png,katakana
sample_000984.png,katakana
sample_000985.png,katakana
sample_000986.png,katakana
sample_000987.png,latinalphabet
sample_000988.png,hiragana
sample_000989.png,katakana
sample_000990.png,hiragana
sample_000991.png,hiragana
sample_000992.png,hiragana
sample_000993.png,hiragana
sample_000994.png,hiragana
sample_000995.png,hiragana
sample_000996.png,katakana
sample_000997.png,latinalphabet
sample_000998.png,hiragana
sample_000999.png,katakana
sample_001000.png,latinalphabet
sample_001001.png,latinalphabet
sample_001002.png,latinalphabet
sample_001003.png,katakana
sample_001004.png,katakana
sample_001005.png,katakana
sample_001006.png,latinalphabet
sample_001007.png,latinalphabet
sample_001008.png,latinalphabet
sample_001009.png,latinalphabet
sample_001010.png,latinalphabet
sample_001011.png,hiragana
sample_001012.png,hiragana
sample_001013.png,hiragana
sample_001014.png,katakana
sample_001015.png,hiragana
sample_001016.png,latinalphabet
sample_001017.png,latinalphabet
sample_001018.png,latinalphabet
sample_001019.png,hiragana
sample_001020.png,hiragana
sample_001021.png,hiragana
sample_001022.png,katakana
sample_001023.png,hiragana
sample_001024.png,katakana
sample_001025.png,hiragana
sample_001026.png,hiragana
sample_001027.png,katakana
sample_001028.png,hiragana
sample_001029.png,latinalphabet
sample_001030.png,latinalphabet
sample_001031.png,latinalphabet
sample_001032.png,katakana
sample_001033.png,hiragana
sample_001034.png,latinalphabet
sample_001035.png,katakana
sample_001036.png,hiragana
sample_001037.png,hiragana
sample_001038.png,latinalphabet
sample_001039.png,katakana
sample_001040.png,katakana
sample_001041.png,latinalphabet
sample_001042.png,latinalphabet
sample_001043.png,katakana
sample_001044.png,katakana
sample_001045.png,hiragana
sample_001046.png,latinalphabet
sample_001047.png,katakana
sample_001048.png,hiragana
sample_001049.png,katakana
sample_001050.png,hiragana
sample_001051.png,hiragana
sample_001052.png,hiragana
sample_001053.png,katakana
sample_001054.png,katakana
sample_001055.png,katakana
sample_001056.png,latinalphabet
sample_001057.png,katakana
sample_001058.png,hiragana
sample_001059.png,hiragana
sample_001060.png,latinalphabet
sample_001061.png,katakana
sample_001062.png,latinalphabet
sample_001063.png,hiragana
sample_001064.png,hiragana
sample_001065.png,hiragana
sample_001066.png,hiragana
sample_001067.png,hiragana
sample_001068.png,hiragana
sample_001069.png,hiragana
sample_001070.png,hiragana
sample_001071.png,katakana
sample_001072.png,katakana
